serial,UniquePsKey_,PsKey_,TpNum_,TpOrigCSDuid,TpDestCSDuid,TpStartTimeExt,trip_week,weekday,,,TpDateExt,Week,TpDayExt,Mon,Tue,Wed,Thu,Fri,Sat,Sun,WeekDay
13527,14119,3003,2,3519038,3520005,645,5,0,,,10/28/2019,5,Mon,0,0,0,0,0,0,0,0
13528,14119,3003,3,3520005,3519038,1300,5,0,,,10/28/2019,5,Mon,0,0,0,0,0,0,0,0
13529,14119,3003,4,3519038,3519038,1500,5,0,,,10/28/2019,5,Mon,0,0,0,0,0,0,0,0
13530,14119,3003,5,3519038,3519038,2100,5,0,,,10/28/2019,5,Mon,0,0,0,0,0,0,0,0
13531,14119,3003,6,3519038,3519038,2200,5,0,,,10/28/2019,5,Mon,0,0,0,0,0,0,0,0
13532,14120,3005,1,3521010,3521005,645,5,0,,,10/28/2019,5,Mon,0,0,0,0,0,0,0,0
13533,14120,3005,2,3521005,3521010,1600,5,0,,,10/28/2019,5,Mon,0,0,0,0,0,0,0,0
13534,14125,3010,1,3520005,3520005,830,5,0,,,10/28/2019,5,Mon,0,0,0,0,0,0,0,0
13535,14125,3010,2,3520005,3520005,1100,5,0,,,10/28/2019,5,Mon,0,0,0,0,0,0,0,0
13536,14125,3010,3,3520005,3520005,1230,5,0,,,10/28/2019,5,Mon,0,0,0,0,0,0,0,0
13537,14125,3010,4,3520005,3520005,1800,5,0,,,10/28/2019,5,Mon,0,0,0,0,0,0,0,0
13538,14126,3011,1,3520005,3520005,1145,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13539,14126,3011,2,3520005,3520005,1430,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13540,14126,3011,3,3520005,3520005,1845,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13541,14126,3011,4,3520005,3520005,2000,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13542,14127,3012,1,3520005,3520005,1200,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13543,14128,3013,1,3520005,3520005,1300,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13544,14128,3013,2,3520005,3520005,1500,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13545,14128,3013,3,3520005,3520005,1700,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13546,14129,3014,1,3520005,3520005,800,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13547,14129,3014,2,3520005,3520005,1600,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13548,14130,3015,1,3520005,3520005,840,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13549,14130,3015,2,3520005,3520005,1810,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13550,14133,3019,1,3520005,3520005,1000,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13551,14133,3019,2,3520005,3520005,1600,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13552,14135,3021,1,3524001,3521005,900,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13553,14137,3023,1,3525005,3520005,620,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13554,14138,3024,1,3520005,3520005,954,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13555,14139,3025,1,3520005,3520005,900,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13556,14141,3028,1,3520005,3520005,800,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13557,14141,3028,2,3520005,3520005,1800,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13558,14141,3028,3,3520005,3520005,2200,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13559,14142,3029,1,3520005,3520005,630,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13560,14142,3029,2,3520005,3520005,2000,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13561,14144,3031,1,3520005,3520005,1918,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13562,14144,3031,2,3520005,3520005,2107,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13563,14145,3032,1,3521005,3520005,900,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13564,14146,3033,1,3520005,3520005,1300,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13565,14146,3033,2,3520005,3520005,1400,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13566,14146,3033,3,3520005,3520005,1615,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13567,14147,3034,1,3520005,3520005,740,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13568,14148,3035,1,3520005,3520005,900,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13569,14151,3038,1,3520005,3520005,1200,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13570,14151,3038,2,3520005,3520005,1800,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13571,14151,3038,3,3520005,3520005,2130,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13572,14152,3039,1,3520005,3520005,700,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13573,14152,3039,2,3520005,3520005,835,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13574,14152,3039,3,3520005,3520005,1300,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13575,14152,3039,4,3520005,3520005,1500,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13576,14152,3039,5,3520005,3520005,1700,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13577,14153,3040,1,3520005,3520005,440,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13578,14153,3040,2,3520005,3520005,715,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13579,14153,3040,3,3520005,3520005,1200,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13580,14153,3040,4,3520005,3520005,1600,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13581,14153,3040,5,3520005,3520005,1900,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13582,14154,3041,1,3520005,3520005,1000,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13583,14154,3041,2,3520005,3520005,1630,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13584,14154,3041,3,3520005,3520005,1845,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13585,14155,3042,1,3519038,3520005,800,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13586,14155,3042,2,3520005,3519038,1315,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13587,14157,3044,1,3520005,3520005,1000,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13588,14157,3044,2,3520005,3520005,1700,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13589,14159,3046,1,3520005,3520005,900,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13590,14159,3046,2,3520005,3520005,1200,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13591,14159,3046,3,3520005,3520005,1300,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13592,14163,3051,1,3520005,3520005,900,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13593,14165,3053,1,3520005,3520005,900,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13594,14165,3053,2,3520005,3520005,1015,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13595,14165,3053,3,3520005,3520005,1030,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13596,14165,3053,4,3520005,3520005,1205,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13597,14166,3054,1,3520005,3524001,1000,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13598,14167,3055,1,3520005,3520005,1532,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13599,14169,3058,1,3520005,3520005,900,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13600,14169,3058,2,3520005,3520005,1300,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13601,14169,3058,3,3520005,3520005,1445,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13602,14169,3058,4,3520005,3520005,1700,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13603,14169,3058,5,3520005,3520005,1800,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13604,14170,3059,1,3521010,3521005,725,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13605,14170,3059,2,3521005,3521005,1510,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13606,14170,3059,3,3521005,3521010,1600,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13607,14171,3060,1,3520005,3520005,1200,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13608,14172,3061,1,3520005,3520005,900,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13609,14172,3061,2,3520005,3521005,1200,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13610,14172,3061,3,3521005,3520005,1700,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13611,14172,3061,4,3520005,3520005,1815,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13612,14172,3061,5,3520005,3520005,2145,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13613,14175,3064,1,3520005,3520005,1130,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13614,14175,3064,2,3520005,3520005,1330,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13615,14175,3064,3,3520005,3520005,1340,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13616,14175,3064,4,3520005,3520005,1530,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13617,14175,3064,5,3520005,3520005,1630,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13618,14175,3064,6,3520005,3520005,1730,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13619,14176,3065,1,3521005,3521005,1300,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13620,14176,3065,2,3521005,3521005,1700,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13621,14176,3065,3,3521005,3521005,2240,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13622,14176,3065,4,3521005,3521005,2330,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13623,14178,3068,1,3519044,3520005,800,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13624,14178,3068,2,3520005,3519044,1815,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13625,14179,3069,1,3520005,3521005,700,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13626,14179,3069,2,3521005,3520005,1900,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13627,14180,3070,1,3521005,3521005,1145,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13628,14180,3070,2,3521005,3521005,1315,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13629,14180,3070,3,3521005,3521005,2105,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13630,14181,3071,1,3521005,3521005,1427,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13631,14181,3071,2,3521005,3521005,1830,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13632,14182,3072,1,3521005,3521005,900,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13633,14182,3072,2,3521005,3521005,1600,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13634,14182,3072,3,3521005,3521005,2200,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13635,14185,3075,1,3520005,3520005,750,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13636,14185,3075,2,3520005,3520005,1230,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13637,14185,3075,3,3520005,3520005,1340,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13638,14185,3075,4,3520005,3520005,1645,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13639,14185,3075,5,3520005,3520005,2000,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13640,14186,3076,1,3519028,3520005,1020,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13641,14187,3077,1,3520005,3520005,700,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13642,14187,3077,2,3520005,3526043,720,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13643,14187,3077,3,3526043,3520005,1930,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13644,14189,3079,1,3520005,3520005,930,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13645,14189,3079,2,3520005,3520005,1715,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13646,14189,3079,3,3520005,3520005,1800,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13647,14190,3080,1,3520005,3520005,830,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13648,14190,3080,2,3520005,3520005,1015,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13649,14190,3080,3,3520005,3520005,1145,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13650,14190,3080,4,3520005,3520005,1730,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13651,14190,3080,5,3520005,3520005,1800,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13652,14191,3081,1,3520005,3520005,940,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13653,14191,3081,2,3520005,3520005,1800,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13654,14194,3085,1,3520005,3520005,1200,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13655,14194,3085,2,3520005,3520005,1500,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13656,14196,3087,1,3518001,3518001,1052,6,6,,,11/3/2019,6,Sun,0,0,0,0,0,0,6,6
13657,14202,3110,1,3520005,3520005,810,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13658,14202,3110,2,3520005,3520005,1030,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13659,14203,3114,1,3519036,3519038,930,5,5,,,11/2/2019,5,Sat,0,0,0,0,0,5,0,5
13660,14203,3114,2,3519038,3519036,1100,5,5,,,11/2/2019,5,Sat,0,0,0,0,0,5,0,5
13661,14203,3114,3,3519036,3520005,1730,5,5,,,11/2/2019,5,Sat,0,0,0,0,0,5,0,5
13662,14203,3114,4,3520005,3519036,2600,5,5,,,11/2/2019,5,Sat,0,0,0,0,0,5,0,5
13663,14205,3119,1,3520005,3520005,900,6,2,,,11/6/2019,6,Wed,0,0,2,0,0,0,0,2
13664,14205,3119,2,3520005,3520005,1200,6,2,,,11/6/2019,6,Wed,0,0,2,0,0,0,0,2
13665,14205,3119,3,3520005,3520005,1800,6,2,,,11/6/2019,6,Wed,0,0,2,0,0,0,0,2
13666,14205,3119,4,3520005,3520005,1830,6,2,,,11/6/2019,6,Wed,0,0,2,0,0,0,0,2
13667,14205,3119,5,3520005,3520005,2030,6,2,,,11/6/2019,6,Wed,0,0,2,0,0,0,0,2
13668,14206,3124,1,3520005,3520005,900,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13669,14206,3124,2,3520005,3520005,1405,5,1,,,10/29/2019,5,Tue,0,1,0,0,0,0,0,1
13670,14213,3133,1,3520005,3520005,1020,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13671,14213,3133,2,3520005,3520005,1800,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13672,14214,3134,1,3520005,3520005,1130,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13673,14214,3134,2,3520005,3520005,1541,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13674,14214,3134,3,3520005,3520005,1700,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13675,14215,3135,1,3520005,3520005,930,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13676,14215,3135,2,3520005,3520005,1500,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13677,14215,3135,3,3520005,3520005,1900,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13678,14215,3135,4,3520005,3520005,2115,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13679,14217,3137,1,3520005,3520005,830,6,0,,,11/4/2019,6,Mon,0,0,0,0,0,0,0,0
13680,14217,3137,2,3520005,3520005,1800,6,0,,,11/4/2019,6,Mon,0,0,0,0,0,0,0,0
13681,14217,3137,3,3520005,3520005,2000,6,0,,,11/4/2019,6,Mon,0,0,0,0,0,0,0,0
13682,14219,3139,1,3520005,3520005,830,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13683,14219,3139,2,3520005,3520005,915,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13684,14219,3139,3,3520005,3520005,1130,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13685,14219,3139,4,3520005,3520005,1330,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13686,14219,3139,5,3520005,3520005,1450,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13687,14219,3139,6,3520005,3520005,1745,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13688,14219,3139,7,3520005,3520005,2030,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13689,14220,3140,1,3519028,3520005,715,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13690,14220,3140,2,3520005,3519028,1310,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13691,14220,3140,3,3519028,3519038,1615,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13692,14220,3140,4,3519038,3519028,2130,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13693,14221,3141,1,3519028,3520005,655,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13694,14221,3141,2,3520005,3519028,2100,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13695,14223,3143,1,3520005,3520005,1615,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13696,14227,3147,1,3520005,3520005,650,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13697,14227,3147,2,3520005,3520005,1700,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13698,14228,3148,1,3521005,3520005,701,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13699,14229,3149,1,3521010,3521005,800,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13700,14229,3149,2,3521005,3521010,1500,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13701,14232,3152,1,3520005,3520005,800,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13702,14233,3153,1,3520005,3520005,640,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13703,14233,3153,2,3520005,3520005,1400,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13704,14233,3153,3,3520005,3520005,1630,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13705,14234,3154,1,3521005,3521005,1200,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13706,14235,3155,1,3520005,3520005,1200,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13707,14235,3155,2,3520005,3520005,1600,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13708,14236,3156,1,3520005,3520005,950,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13709,14236,3156,2,3520005,3520005,1100,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13710,14236,3156,3,3520005,3520005,1340,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13711,14236,3156,4,3520005,3520005,1600,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13712,14236,3156,5,3520005,3520005,1830,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13713,14242,3162,1,3521005,3521005,735,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13714,14243,3163,1,3520005,3520005,1000,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13715,14243,3163,2,3520005,3520005,1200,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13716,14243,3163,3,3520005,3520005,1230,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13717,14243,3163,4,3520005,3520005,1800,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13718,14243,3163,5,3520005,3520005,1940,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13719,14245,3165,1,3521005,3521005,935,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13720,14245,3165,2,3521005,3521005,1000,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13721,14245,3165,3,3521005,3521005,1735,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13722,14246,3166,1,3520005,3520005,1045,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13723,14246,3166,2,3520005,3520005,1115,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13724,14246,3166,3,3520005,3520005,1145,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13725,14246,3166,4,3520005,3520005,1355,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13726,14246,3166,5,3520005,3520005,1600,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13727,14246,3166,6,3520005,3520005,1840,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13728,14246,3166,7,3520005,3520005,2030,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13729,14247,3167,1,3520005,3520005,820,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13730,14247,3167,2,3520005,3520005,900,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13731,14247,3167,3,3520005,3520005,1330,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13732,14247,3167,4,3520005,3520005,1500,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13733,14249,3169,1,3519036,3520005,735,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13734,14249,3169,2,3520005,3520005,1700,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13735,14249,3169,3,3520005,3519036,2100,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13736,14250,3170,1,3520005,3520005,620,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13737,14250,3170,2,3520005,3520005,845,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13738,14250,3170,3,3520005,3520005,1150,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13739,14250,3170,4,3520005,3520005,1200,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13740,14250,3170,5,3520005,3520005,1745,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13741,14250,3170,6,3520005,3520005,1910,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13742,14250,3170,7,3520005,3520005,2130,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13743,14250,3170,8,3520005,3520005,2145,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13744,14253,3173,1,3519028,3520005,830,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13745,14253,3173,2,3520005,3519028,1700,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13746,14254,3174,1,3530016,3520005,630,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13747,14254,3174,2,3520005,3520005,1030,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13748,14254,3174,3,3520005,3520005,1230,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13749,14254,3174,4,3520005,3530016,1600,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13750,14255,3175,1,3520005,3520005,1030,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13751,14258,3178,1,3520005,3520005,830,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13752,14258,3178,2,3520005,3520005,855,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13753,14258,3178,3,3520005,3520005,1300,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13754,14260,3180,1,3519036,3520005,700,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13755,14260,3180,2,3520005,3520005,1600,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13756,14260,3180,3,3520005,3519036,1800,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13757,14263,3184,1,3520005,3521005,645,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13758,14263,3184,2,3521005,3520005,1630,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13759,14263,3184,3,3520005,3520005,2000,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13760,14266,3187,1,3519036,3520005,705,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13761,14266,3187,2,3520005,3519036,1800,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13762,14268,3189,1,3520005,3520005,1200,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13763,14268,3189,2,3520005,3520005,1500,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13764,14268,3189,3,3520005,3520005,1900,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13765,14269,3190,1,3521005,3520005,1111,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13766,14270,3191,1,3521010,3521005,730,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13767,14270,3191,2,3521005,3521010,1700,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13768,14270,3191,3,3521010,3521010,1900,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13769,14270,3191,4,3521010,3521010,2100,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
13770,14271,3192,1,3520005,3520005,1115,5,2,,,10/30/2019,5,Wed,0,0,2,0,0,0,0,2
